PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
2iA4l,1q4k1/4r1p1/3bN2p/p2p1P1B/P1pPn3/2P4P/2Q3P1/R4RK1 w - - 3 29,c2e2 d6h2 g1h1 e4g3 h1h2 g3e2,1812,76,100,136,discoveredAttack fork,https://lichess.org/P1ICq4fW#57,
2iAyV,2r2rk1/pp1bppb1/3p2pp/3Nq3/4P3/5Q2/PP2BPPP/1R1R2K1 b - - 5 18,e7e6 d5e7 g8h7 e7c8,1657,224,100,11,fork,https://lichess.org/9DiOwjM4/black#36,
2iBo8,r1n1r3/pp1nNpkp/3P2p1/8/8/1P4P1/PP4PP/3RR1K1 b - - 4 24,f7f6 e7c8 a8c8 e1e7 e8e7 d6e7 g7f7 d1d7 c8c1 g1f2,2148,195,100,21,capturingDefender fork,https://lichess.org/nIYF4FEW/black#48,
2iEcc,6r1/bppq1p1k/4r1np/p3p3/P3P3/2P2Q1P/1PB2PP1/R1B2RK1 w - - 5 23,c2b3 g6h4 f3h5 g8g2,1690,76,100,151,discoveredAttack kingsideAttack,https://lichess.org/T3CJ0rUf#45,
2iLwi,4kb1r/1pq2pp1/p3p3/3pP3/1n1P1P2/1P2BNPp/P1rR3P/1Q3RK1 w k - 3 22,f1c1 c2c1 b1c1 c7c1,910,76,100,180,fork,https://lichess.org/kGmvntWZ#43,
2iMDJ,2r3rk/q4p2/p1b1pNpP/1pNpP1Q1/1P1P4/P6P/3n1P2/R4RK1 w - - 9 34,f1d1 d2f3 g1g2 f3g5,769,105,100,24,fork,https://lichess.org/Pqf4Iyv2#67,
2iNNj,rn2r1k1/ppp2ppp/5n2/6N1/2B3b1/2N5/PP1K1PPP/3R3R b - - 8 14,g4d1 c4f7 g8f8 f7e8,1562,406,100,2,fork,https://lichess.org/OO5Jgni6/black#28,
2ihKp,r2qkn2/2p1b3/p1npp2Q/1p2p3/4P1Pp/2NP1N2/PPP2P2/2K3RR w q - 1 17,f3h4 e7g5 h6g5 d8g5,1130,75,100,252,fork,https://lichess.org/812CRqzp#33,Russian_Game Russian_Game_Three_Knights_Game
2ijyD,r1b3k1/pp1pprbp/2n5/8/3P1n2/4P3/Pq1NBPP1/1R1QK1NR w K - 0 13,b1b2 f4g2 e1f1 g2e3,1219,75,100,534,pin,https://lichess.org/MhUUQtxV#25,Indian_Defense Indian_Defense_Other_variations
2ilRF,r4r1k/pp4pp/2nq2p1/8/6P1/1QB2N2/PP3N2/2R1R1K1 w - - 5 23,c3b4 d6g3 g1f1 f8f3 b3f3 g3f3,1325,76,100,704,kingsideAttack,https://lichess.org/2NuyKERB#45,
2ilq5,r3q2k/1b3r2/ppn1p1QB/2ppn1N1/3P4/2P5/PP4PP/R4RK1 w - - 0 22,d4e5 f7f1 a1f1 e8g6,1004,76,100,224,discoveredAttack,https://lichess.org/dv2A4GpZ#43,
2jA7n,6k1/4rpp1/1p1b1n2/8/P1Q1n3/1P2P2P/1BP2PBq/1R2RK2 w - - 11 30,b2f6 e4d2 f1e2 d2c4,1074,84,100,39,fork,https://lichess.org/oOCVI4LH#59,
2jLhz,1r3r1k/6p1/p5pp/1q1Pb3/2p1n1P1/Q1N4P/PPP5/1K1RB2R b - - 5 27,e5c3 e1c3 f8f3 b1a1,1740,353,100,5,defensiveMove,https://lichess.org/4I7bv8aO/black#54,
2jVUE,r5k1/p5pp/5p2/n1pn2B1/B1b5/2P5/P4PPP/3RR1K1 w - - 0 22,g5h4 d5c3 d1d7 c3a4,1729,284,100,10,fork,https://lichess.org/5CA01hXO#43,
2jW5b,rnb1k2r/3n1ppp/p3p3/1pqpP1Q1/8/2NB1N1P/PPP2PP1/R3K2R b KQkq - 1 12,e8g8 d3h7 g8h7 g5h5 h7g8 f3g5,1233,75,100,217,kingsideAttack,https://lichess.org/3wIc6Oa9/black#24,Pirc_Defense Pirc_Defense_Other_variations
2jY4u,2r1r1k1/5ppp/p7/3p1q2/3b4/P1N3QP/1P3PP1/1R2R1K1 w - - 0 27,c3e2 e8e2 e1e2 f5b1,1612,75,100,285,deflection,https://lichess.org/Z41uv541#53,
2jmud,rn2k1nr/pQp2pb1/7p/4p3/2BP1P1q/2P5/PP5P/RNB3K1 b kq - 0 13,h4g4 g1f2 g8e7 b7a8,1603,349,100,5,defensiveMove pin,https://lichess.org/ntnSo5Oe/black#26,
2jz0N,rnb1k2r/ppp3p1/5q1p/3p4/1bP5/2N5/PP2PPPP/R2QKBNR w KQkq - 0 8,c4d5 b4c3 b2c3 f6c3 d1d2 c3a1,1009,79,100,52,deflection,https://lichess.org/ufZBquGR#15,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
2k5IY,r2qr1k1/pp3pp1/3p4/2p2P1Q/2b5/2P4P/PP2N1P1/R1B2RK1 w - - 1 19,c1g5 c4e2 g5d8 e2h5,1520,292,100,6,fork,https://lichess.org/NzEzJzGQ#37,
2kLrk,2kr3r/2pq2b1/R1n1p3/3p1p2/3P1Qp1/2P1P3/5PPB/3R2K1 b - - 0 25,g7f6 d1b1,1702,271,100,17,defensiveMove,https://lichess.org/2D1knxwg/black#50,
2kNqb,rnbq1r2/pp2bNpk/2p5/3p2B1/3P2n1/2N2Q2/PPP2PPP/R3K2R b KQ - 0 11,e7g5 f3d3 c8f5 d3f5 h7g8 f5g5 d8g5 f7g5,2142,181,100,21,fork,https://lichess.org/osGbXisH/black#22,
2kTkT,r5r1/pppnk1pR/3bp1B1/3p4/3P4/2P1P1P1/PP3PP1/RN2K3 w Q - 1 15,b1d2 d7f8 g6c2 f8h7,1629,335,100,6,fork,https://lichess.org/QVfHepHp#29,
2kwSU,r2q3r/ppp2k2/2nb1n2/3p3p/6b1/4PN2/PPPQ1PPP/RN2KB1R b KQ - 6 11,f6e4 d2d5 f7g7 d5e4,1500,500,100,0,fork,https://lichess.org/FCOh80UJ/black#22,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
2lBgS,2k5/1pp5/p7/3P1P2/4rr2/P1P1BQp1/1P2K1Bq/R3R3 w - - 7 30,e1h1 f4f3 e2f3 e4e3 f3e3 h2g2,1561,325,100,10,deflection pin,https://lichess.org/TvzuwzJS#59,
2lJXn,1k1r1b1r/1B3ppp/2n5/3NPn2/Q4P2/7P/PP1B1qP1/R2K3R b - - 0 21,d8d5 a4a8 b8c7 a8c8 c7b6 c8c6,1140,76,100,78,fork,https://lichess.org/24kOqTWw/black#42,
2lJqp,r5k1/pp1b3p/1q2p1p1/4b1Br/8/2PB1Q1P/P5P1/R4R1K b - - 2 21,d7c6 f3f7 g8h8 g5f6 e5f6 f7f6,1302,75,100,1517,kingsideAttack,https://lichess.org/FOf4VYUb/black#42,
2lPt4,r2q1r1k/1pp1npp1/p6p/b2pN2b/3PnB2/N1P4P/PP2BPP1/R2QR2K w - - 6 19,e2h5 e4f2 h1g1 f2d1,960,83,100,42,fork,https://lichess.org/SfwX7iq4#37,
2lQFD,r2q3r/1p3pk1/p2p2p1/2pNp2n/2B1P1b1/P2PR1P1/1PPQ2K1/5R2 b - - 5 25,h5g3 e3g3 d8h4 g2f2,1931,284,100,3,defensiveMove,https://lichess.org/Yrmhl1Ka/black#50,
2lUfO,r2q1rk1/ppp2p2/3b1p1p/4n3/8/2N2B2/PPP2PPP/R2Q1RK1 w - - 1 13,d1d2 e5f3 g2f3 d6h2 g1h2 d8d2,927,76,100,164,discoveredAttack kingsideAttack,https://lichess.org/e6XZ6tJB#25,French_Defense French_Defense_Knight_Variation
2lqgF,5b1r/pp2k1pp/2B1p3/2q5/8/5N2/PP2KPPP/R1BR4 b - - 0 17,c5c6 c1g5 e7f7 f3e5 f7g8 e5c6,1072,77,100,331,fork,https://lichess.org/Q3iHoFme/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
2mA9C,r3r2k/p5pp/1q6/1pn1PB2/3N1P2/PPP5/6PP/R2Q2K1 w - - 1 24,d1h5 g7g6 f5g6 b6g6,1554,437,100,5,fork,https://lichess.org/V8Fy5fgc#47,
2mHA1,R4bk1/2q1pp1p/1p3np1/1P1P4/3N4/4P3/4B1PP/5RK1 b - - 2 22,f6d5 a8f8 g8f8 d4e6 f8e8 e6c7,1943,205,100,15,pin,https://lichess.org/eUiOuD2L/black#44,
2mM67,5rk1/qp2n3/3p4/PBnP4/6P1/3pQpb1/8/4RRK1 b - - 1 35,g3e1 e3g5 g8h7 g5e7 h7g8 e7g5,2131,193,100,11,fork,https://lichess.org/HGIbaCXp/black#70,
2mMAA,2kr4/1p6/2p4n/6Qp/8/N1P1rP2/PP1qB2P/R4K1R w - - 0 26,a1e1 e3f3 e2f3 d2g5,1764,291,100,4,discoveredAttack,https://lichess.org/SBrY5wIx#51,
2mNOH,r1bqk1nr/pp3pbp/2n1p1P1/2pp4/5P2/2PP2Q1/PP2B1P1/RNB1K1NR b KQkq - 0 11,f7g6 h1h7 h8h7 g3g6 e8f8 g6h7,1573,458,100,5,capturingDefender fork,https://lichess.org/h64vcn2h/black#22,
2mNdj,2r3k1/4b1pp/2r1q3/1R1pp3/1QP1Pp2/1P3P2/P5PP/1K1R2B1 w - - 0 26,c4d5 e7b4 d5e6 b4a3,1473,500,100,1,defensiveMove,https://lichess.org/PK4nz7XT#51,
2mSF8,r2q1rk1/ppp2pp1/2n3bp/2b1p3/4n2N/1BP3NP/PP2QPP1/R1B1K2R w KQ - 0 14,h4g6 c5f2 e2f2 e4f2,1173,75,100,332,fork,https://lichess.org/ZUAXqZUV#27,Italian_Game Italian_Game_Classical_Variation
2mZXs,r1b2rk1/1p4p1/p1n1p3/3p2qp/1P1Pp3/P3P3/2QNBPPP/R1B2RK1 w - - 2 17,f2f3 g5e3 f1f2 c6d4,1555,309,100,9,fork,https://lichess.org/uAgTYNXF#33,
2meok,3r3r/1kpbbpp1/2p5/P3P3/2P1PPp1/P7/4B1P1/RNB2RK1 w - - 1 18,f4f5 e7c5 c1e3 c5e3,932,76,100,1108,kingsideAttack,https://lichess.org/3zKvRMXo#35,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
2mfSp,2kr1b1r/1b3q1p/3p1p2/1QpPn1p1/p3P3/P4PB1/BPP2P1P/RN2R1K1 w - - 1 20,b5a4 e5f3,1603,437,100,4,kingsideAttack,https://lichess.org/3C3xKGy3#39,
2mjVw,r1rq4/p3p1k1/2np1pp1/1p2n2p/4PN1P/1B2B3/PPP5/2KRN1R1 b - - 1 23,a7a5 f4e6 g7h7 e6d8,1003,75,100,563,fork,https://lichess.org/AnuPH58k/black#46,
2mu8D,3r1rk1/pb3pp1/1p2p2p/3n4/1P6/P2BPN2/3R1PPP/3R2K1 b - - 5 18,d5c3 d3h7 g8h7 d2d8,1040,89,100,67,discoveredAttack,https://lichess.org/1TpaG96X/black#36,Benoni_Defense Benoni_Defense_Other_variations
2n4o0,4r1k1/5pp1/p1N1b2p/1pr3q1/4P3/P4P2/1P2Q1PP/2R1R1K1 w - - 3 22,c1c5 g5c5 e2f2 c5c6,1358,85,100,63,fork,https://lichess.org/C4Sb9uLI#43,
2nB2U,r4r2/ppk1q1p1/2pNbn2/6B1/3Q4/8/PPP1RPPP/5K1R b - - 0 23,e7d6 g5f4 d6f4 d4f4,1451,75,100,536,pin,https://lichess.org/ydCusWiI/black#46,
2nGXJ,5rk1/5pnp/3p2p1/ppqP4/2r1N3/2P2P2/6PP/1R2QR1K b - - 4 26,c5d5 e4f6 g8h8 f6d5,821,76,100,511,fork,https://lichess.org/hksWCCw6/black#52,
2nYUL,3r3k/p5p1/5r1p/2p2p2/2Q2P2/4q3/PP2NR1P/1B3K2 w - - 2 30,c4c3 d8d1 f1g2 f6g6 e2g3 e3c3,1414,170,100,5,deflection fork pin,https://lichess.org/A3ARBZUs#59,
2nhGG,r2q3k/pp5p/2p2bpB/3n4/2BPr1bP/2P5/PP3QP1/2K2R1R b - - 1 22,d8d6 c4d5 c6d5 f2f6 d6f6 f1f6,1415,413,100,5,kingsideAttack,https://lichess.org/zTxGxobP/black#44,
2o36h,r1q2rk1/pp2ppbp/2Np2p1/3N4/2P1P3/4n3/PP2QPPP/3RR1K1 b - - 0 14,b7c6 d5e7 g8h8 e7c8,920,76,100,104,fork,https://lichess.org/OFxrO0as/black#28,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
2oCH7,r2qr1k1/pbp2p1p/2n3p1/1B2b3/8/2P2N2/PP1NQPPP/4RRK1 w - - 0 17,b5c6 e5h2 f3h2 e8e2 e1e2 b7c6,1526,75,100,656,discoveredAttack kingsideAttack,https://lichess.org/zWFPhiem#33,English_Defense English_Defense_Other_variations
2oKGR,rn3rk1/pp4pp/2p5/4Qb2/3P4/4P3/Pq3PPP/2RK1B1R b - - 3 16,b2a2 f1c4 a2c4 c1c4,953,74,100,330,fork,https://lichess.org/PnO6GNf0/black#32,Slav_Defense Slav_Defense_Other_variations
2oOq2,r5k1/pp1q1p1p/6p1/2p1r3/4p3/2P1P1R1/PPQ1NP1R/7K w - - 2 27,g3h3 d7d3 c2c1 d3e2 f2f4 e2g4 c1g1 g4g1,2105,139,100,16,kingsideAttack,https://lichess.org/IWDwKjFk#53,
2oWYq,1r1r2k1/1pR2ppp/p5q1/3p4/1P1NnP2/P3P2P/4Q2K/6R1 b - - 4 34,g6d6 g1g7 g8g7 d4f5,1904,79,100,80,kingsideAttack,https://lichess.org/FClvIShz/black#68,
2obrj,1k1q1r2/1pp5/p1p1Q1R1/2b5/4P3/1P3N2/P1P3KP/5R2 w - - 13 33,f3h4 d8d2 g2h3 f8f1,1984,238,100,5,deflection,https://lichess.org/daMG02fE#65,
2ofgy,r2q1r2/bpp2ppk/p2p3p/5P2/4Pp2/1BPP1NnP/PP1Q1P2/2KR2R1 w - - 6 18,d2f4 g3e2 c1b1 e2f4,1005,76,100,133,fork,https://lichess.org/FOub8SJP#35,Italian_Game Italian_Game_Classical_Variation
2ojAW,r3rbk1/p2Nn2p/2p3pP/1p2pp2/1P1pP1b1/3P2P1/1PP3P1/R1B2RK1 b - - 1 21,e7c8 d7f6 g8f7 f6g4,1852,282,100,4,fork pin,https://lichess.org/bQ6aZNI8/black#42,
2okS8,r1b2rk1/pp2ppbp/3p2p1/q1p5/Pn2PP2/1P1PBN1P/2PNQKP1/1R4R1 b - - 0 14,b4c2 d2c4 a5c7 e2c2,1168,159,100,8,discoveredAttack,https://lichess.org/xpCXkB4G/black#28,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
2oq7Q,2r3k1/5pp1/q7/3p3p/Pp2rPPP/1P6/3KNQ2/R1BR4 w - - 3 35,c1b2 e4e2 f2e2 c8c2 d2c2 a6e2 d1d2 e2e4,2102,193,100,20,deflection fork,https://lichess.org/WRsfndm8#69,
2osuo,2rqk2r/3bbppp/4p3/p3P3/6Q1/2n1PN2/4BPPP/R1B2RK1 w k - 0 17,g4g7 c3e2 g1h1 h8f8,1731,252,100,9,defensiveMove,https://lichess.org/ALzp7S8d#33,
2ouqv,r2q1bkr/pp1n2pp/2p5/3bB3/5Q2/2N2N2/PPP3PP/R5K1 b - - 3 16,d5f3 f4c4 f3d5 c3d5 f8c5 d5e3 g8f8 a1f1,2140,163,100,6,discoveredAttack,https://lichess.org/MnUersxe/black#32,Kings_Gambit_Accepted Kings_Gambit_Accepted_Schallopp_Defense
2p0nC,5r2/p1qk1pQ1/2pNp3/3nP3/2NP4/P6P/6PK/3r4 b - - 2 34,f8e8 d6e8,1874,270,100,12,pin,https://lichess.org/8qQ6oBVS/black#68,
2p9bd,2k5/1q2bp2/p3p3/2p2Pp1/PpP1r1Pr/1P1RNQ1p/7P/R5K1 b - - 0 28,e4f4 f3b7 c8b7 d3d7 b7c8 d7e7,1331,75,100,402,fork,https://lichess.org/0aZqfAn3/black#56,
2pCVg,r1b2rk1/ppp2qb1/3pp3/3n2NP/3P4/2PB4/PP2QPP1/R3R1K1 b - - 0 18,d5f4 d3h7 g8h8 g5f7,1048,78,100,68,kingsideAttack,https://lichess.org/qkt2tZab/black#36,Trompowsky_Attack Trompowsky_Attack_Classical_Defense
2pH9y,3rr1k1/2q2pp1/pp1Rp2p/2p1n3/2P1N3/7P/PP2QPP1/3R2K1 b - - 1 25,d8d6 e4d6 e8d8 e2e5,1468,75,100,1043,discoveredAttack,https://lichess.org/5gDzpAuW/black#50,
2pLUr,1q4k1/nP2bpp1/b2r3p/2Q1p3/3PP3/4B3/5PPP/R2R2K1 w - - 0 31,d4e5 d6d1 a1d1 e7c5,678,77,100,103,discoveredAttack,https://lichess.org/QyI2cvm7#61,
2pU5v,2r1r1k1/5ppp/1Rn5/p7/P1BP4/q1p1PQ1P/5PP1/2R3K1 w - - 6 22,b6c6 a3c1 g1h2 g8h8,2478,200,100,21,defensiveMove,https://lichess.org/G7ZREu2i#43,
2pUvJ,rn2k2r/1bp2ppp/p3p3/4P3/P2q4/3B1N2/5PPP/R2QK2R b KQkq - 1 14,b7f3 d3b5 a6b5 d1d4,1507,75,100,160,discoveredAttack,https://lichess.org/PRBhjPUU/black#28,Queens_Gambit_Declined Queens_Gambit_Declined_Three_Knights
2pXPr,8/1k1p3R/1p1p4/p3p3/K2nP3/1B3r2/PP3r2/2B3R1 w - - 4 30,b3d5 b7a6 d5c4 b6b5 c4b5 d4b5,1707,80,100,64,defensiveMove fork,https://lichess.org/PYEetrV4#59,
2paDZ,2kr2nr/ppp4p/2n5/4P3/5Rb1/2PB1N1q/P1Q2P1P/R1B1K3 b Q - 2 15,g4f3 d3f5 c8b8 f5h3,1006,79,100,65,fork,https://lichess.org/L00O9ndi/black#30,Kings_Pawn_Game Kings_Pawn_Game_McConnell_Defense
2q2Xn,r2q1rk1/p3n1pp/Qbp5/4Pp2/5B1n/2NB2K1/P4P1P/3R1R2 b - - 3 22,e7g6 d3c4 g8h8 d1d8,1425,74,100,376,discoveredAttack,https://lichess.org/gkc1C9iy/black#44,
2q54A,3rr1k1/ppp1qppp/8/7b/4P1n1/2PBB1Q1/P1P1N3/3R1RK1 w - - 2 21,e2d4 g4e3 g3e3 h5d1,1445,437,100,1,discoveredAttack,https://lichess.org/UKJ8Y5eL#41,
2q8Js,2r1qbk1/6pp/p7/1p1N1p2/1Pp1rP2/P1B1P1QP/6P1/3R2K1 b - - 8 25,e8e6 d5f6 g8h8 f6e4,1588,307,100,10,pin,https://lichess.org/BamcFhuf/black#50,
2qKgb,r1q2rk1/pp2ppbp/3p2p1/3N3n/1PP1P2P/5P2/1P1QBP2/R3K2R b KQ - 4 16,e7e6 d5e7 g8h8 e7c8,805,77,100,64,fork,https://lichess.org/JaWTq8Ah/black#32,Robatsch_Defense Robatsch_Defense_Other_variations
2qaH2,r3k2r/1ppq1pp1/p1np1n1p/2b1p3/4P3/P1NPBN1b/BPP2PP1/R2Q1RK1 w kq - 0 11,e3c5 d7g4 f3e1 d6c5,1939,270,100,11,pin,https://lichess.org/egD1m1kD#21,
2qcpv,2r3rk/p4pRp/1q3PbQ/1p1p3P/8/8/PPP1p1P1/K1R5 b - - 1 28,b6f6 g7h7 g6h7 h6f6,1753,74,100,165,kingsideAttack,https://lichess.org/tj0gC5Kq/black#56,
2qdfg,r1b2rk1/2pq2bp/pp4p1/3NP3/PP3P2/6P1/2PQ3P/3RR1K1 b - - 2 21,c8b7 d5f6 f8f6 d2d7,1185,76,100,826,discoveredAttack fork,https://lichess.org/NIr1dGhc/black#42,
2qjwa,r1b1k1nr/1pppq2p/pb4p1/3PQ3/P1B1P3/6P1/1PP4P/RNB1K2R w KQkq - 1 13,e5h8 e7e4 c4e2 e4h1,1854,226,100,10,fork,https://lichess.org/im2WWdqP#25,
2qob3,r6k/1p2qrbp/p3p1p1/5b2/P1B5/1Q1P4/1P3PPP/R1B1R1K1 w - - 1 19,c4e6 a8e8 c1d2 f5e6,2067,75,100,100,quietMove,https://lichess.org/v8Xd8vmN#37,
2r33F,2krr3/1pp3pp/p2pp1q1/8/4PQ2/N1P3P1/PP5P/3RK2R w K - 1 18,d1d4 e6e5 f4f5 g6f5 e4f5 e5d4,957,78,100,378,discoveredAttack fork,https://lichess.org/TB4wlxmb#35,Scotch_Game Scotch_Game_Other_variations
2r4EB,2b1r2k/7N/2p1p1pb/p6p/Pp1q4/1B1P1Q2/1PP3PP/5R1K b - - 0 28,h8h7 f3f7 h6g7 f7e8,939,94,100,33,fork,https://lichess.org/xbGqzZHF/black#56,
2r7NO,5rr1/pb1k1n1p/3pp1q1/2N3N1/1p2P3/1P3P2/P1PQ3P/6RK b - - 0 28,d7c7 g5e6 c7c8 g1g6,1725,77,100,76,discoveredAttack fork,https://lichess.org/BhIEIL5r/black#56,
2r7W5,1r3r2/4bpkp/ppp2np1/4p3/q3P3/1B2BQ1P/1PP2PP1/1R2R1K1 b - - 1 20,a4e4 e3h6 g7h6 e1e4,1303,75,100,359,discoveredAttack,https://lichess.org/t0ca5Yz5/black#40,
2rDUR,r1b1r3/1p2kp1p/pq6/8/1n2PN2/5P2/P1R3PP/3QRK2 b - - 0 29,b4c2 f4d5 e7f8 d5b6,1083,74,100,560,fork,https://lichess.org/LzuFBGmp/black#58,
2rReR,r2qr1k1/p2n1pPb/1p1pp2Q/2p5/2PPN3/P3B1P1/1P3P1P/R5K1 b - - 2 18,d7f6 e4f6 d8f6 h6f6,1299,293,100,2,fork,https://lichess.org/h2h2n9j8/black#36,English_Opening English_Opening_Mikenas-Carls_Variation
2rcfn,r3kbnr/ppp2ppp/2Pp1q2/1B2p3/6P1/2P2b1P/PP3P2/RNBQ1RK1 b kq - 0 10,f3d1 c6b7 e8e7 b7a8q,1003,75,100,337,discoveredAttack,https://lichess.org/lKoOjurq/black#20,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
2rhok,r1k2r2/ppp2q1p/5Nn1/6P1/3P4/7Q/PPP4P/5RK1 b - - 2 23,c8b8 f6d7 f7d7 h3d7,1131,77,100,485,fork,https://lichess.org/jJ10To0U/black#46,
2rouW,1r1r2k1/1b2bp1p/pq2p1p1/2p1PnBN/3p2Q1/7R/5PPP/5RK1 b - - 3 26,d8d5 g5e7,1509,341,100,4,pin,https://lichess.org/uJ9Zu80F/black#52,
2rqAt,2r1k2r/p4pp1/1qp1p3/3pNP2/Q2P1B2/2P3p1/PP3nP1/R4RK1 w k - 3 20,f1f2 g3f2 g1f2 b6b2 f2g3 b2a1,1436,84,100,37,fork,https://lichess.org/oJo6m1vj#39,
2s3kn,r1b1r1k1/pp2qpp1/2pb3p/3p3Q/8/PPPP1RP1/6BP/R6K b - - 3 21,e7g5 h5f7 g8h7 f7e8,1006,86,100,49,fork,https://lichess.org/jt7YSXZL/black#42,
2sEL0,4r1k1/p1pb2pp/3q4/3p1pN1/1RnP4/2P3P1/P1Q2PKP/4rB2 b - - 2 20,f5f4 c2h7 g8f8 h7h8 f8e7 h8g7,1123,75,100,172,deflection kingsideAttack,https://lichess.org/RqXxFpTz/black#40,
2sJwu,4r1k1/pppb2p1/2nq3p/8/2Pp1P2/3B1Q2/PP1K1PPP/R6R w - - 1 19,h1e1 d6b4 d2c2 e8e1,1433,82,100,99,deflection,https://lichess.org/EJGdtO69#37,
2sMoy,6k1/1p5p/5bp1/1Bq2p2/2P2Q2/2n1R2P/r5P1/4R2K w - - 9 41,f4h6 c3e4 e3e4 f5e4,1600,355,100,11,quietMove,https://lichess.org/Im5PJMXF#81,
2sN3w,3r1r1k/pQ3Pbp/3N2p1/6n1/8/6P1/q3NPKP/3R3R b - - 0 25,g5f7 d6f7 a2f7 b7f7 f8f7 d1d8,1084,76,100,741,fork,https://lichess.org/LihjfT6j/black#50,
2sNTd,rn3rk1/1bq2ppp/pp2pn2/3pP3/1bPN4/2NBBP2/PP1Q2PP/2KR3R b - - 0 12,c7e5 e3f4 e5d4 d3h7 f6h7 d2d4,1667,75,100,265,discoveredAttack kingsideAttack,https://lichess.org/bU6TmU9o/black#24,Sicilian_Defense Sicilian_Defense_Kan_Variation
2sSe8,r2r2k1/1p3pp1/p4q2/3b1PNR/5p2/1P1Q4/1PP5/4R1K1 b - - 0 28,d5c6 h5h8 g8h8 d3h3 f6h6 g5f7 h8h7 f7h6,1515,85,100,59,deflection fork,https://lichess.org/s0iNXI2F/black#56,
2sYqr,4k1nr/pp1bppb1/3p2p1/q5Pp/1n1NPP2/P1r1B2P/1PPQ4/2KR1B1R w k - 0 15,d2c3 b4a2 c1d2 a2c3,839,77,100,106,fork,https://lichess.org/uvcpGT0w#29,Sicilian_Defense Sicilian_Defense_Dragon_Variation
2sYsl,r1b2rk1/ppp2ppp/8/3pb1q1/4n3/2P1P2P/PP1NBPP1/R1BQ1RK1 w - - 4 12,d2e4 d5e4 f2f4 e4f3,1767,334,100,3,pin,https://lichess.org/Yw51fFmb#23,
2salz,r3r1k1/p1pnqppp/1p2P3/8/4RP2/8/PPP1Q1PP/2K1R3 b - - 0 19,d7c5 e6f7 e7f7 e4e8 a8e8 e2e8,853,77,100,233,discoveredAttack kingsideAttack,https://lichess.org/3TeCpzal/black#38,
2sfo3,4rrk1/p1p3pp/3qp3/3n4/3PQb2/2P1N3/PP3PPP/R1B2RK1 w - - 11 21,e3d5 f4h2 g1h1 e6d5,1528,336,100,7,kingsideAttack,https://lichess.org/tPWH4lEL#41,
2sk5X,r2qr1k1/1b2npb1/p2pP1p1/1p1P3p/5P2/PnN1Q1NP/1P4P1/1RB2R1K b - - 0 19,b3c1 e6f7 g8f7 e3e6 f7f8 f4f5 e7f5 e6g6,2273,109,100,19,deflection kingsideAttack pin,https://lichess.org/YbcFMdtz/black#38,
2skAK,7b/1b1k3p/p1p1p3/2PpPp1q/PP1B1Pr1/8/7P/R3QR1K w - - 4 25,e1e2 g4g1 h1g1 h5e2,1077,75,100,1349,discoveredAttack kingsideAttack,https://lichess.org/ndZ3iiO6#49,
2slS9,r3kbnr/pp1b2pp/5p2/qB1Nn3/1P2QB2/8/P4PPP/2R1K1NR b Kkq - 0 14,a5b5 d5c7 e8f7 c7b5,1007,76,100,161,fork,https://lichess.org/sveStdfC/black#28,Slav_Defense Slav_Defense_Exchange_Variation
2sm5C,r1bqk1nr/pp3ppp/2pp4/1B1Pn3/4P3/5N2/PP1N1KPP/R1BQ3R w kq - 0 10,d5c6 d8b6 f2g3 b6b5,1722,325,100,5,fork,https://lichess.org/9W5vMd4Q#19,
2sowu,6k1/p2q1p2/1pprrBp1/5p1N/7Q/2P5/PP4PP/R5K1 w - - 6 25,h2h3 d6d1 a1d1 d7d1,960,100,100,22,kingsideAttack,https://lichess.org/ngJnLcTK#49,
2spmW,5rk1/1p1n1r2/p2p3b/3Pp3/8/1NP3PB/PP2Rn2/5RK1 w - - 0 31,f1f2 f7f2 e2f2 h6e3,1500,500,100,2,pin,https://lichess.org/xRfvN0AV#61,
2t1s5,4k1r1/1bb4p/p3pp2/1qB5/1P2P3/P4P2/3Q2PP/3R3K b - - 1 30,e8f7 d2d7 b5d7 d1d7 f7g6 d7c7,991,96,100,64,fork,https://lichess.org/IRVPsTzN/black#60,
2teha,rnbqr1k1/ppp2ppp/1b6/3P3n/4PP2/2NBBN1P/PPP1Q1P1/R4K1R w - - 3 13,e3b6 h5g3 f1f2 g3e2,1094,76,100,393,fork,https://lichess.org/b3ZYN4Co#25,Kings_Gambit_Declined Kings_Gambit_Declined_Falkbeer_Countergambit
2toiB,r4b2/3b3k/1B1Pq1pp/pB2p3/P3p3/8/1P1Q2PP/4N1K1 b - - 0 29,e6d6 d2d6 f8d6 b5d7,1501,354,100,10,capturingDefender,https://lichess.org/b989S1OO/black#58,
